date,price,return,ma_10,general_negative_sum,general_neutral_sum,general_positive_sum,company_negative_sum,company_neutral_sum,company_positive_sum
2022-12-05 16:30:00,146.7347,-0.36189999999999145,148.45666,1.3314339518547058,0.5489757359027863,0.11959025263786316,0.0,0.0,0.0
2022-12-05 16:45:00,146.789,0.054299999999983584,148.35456,3.1099582836031914,4.495692819356918,0.3943488337099552,0.0,0.0,0.0
2022-12-05 17:00:00,146.81,0.021000000000015007,148.00657,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-05 17:15:00,147.1625,0.35249999999999204,147.6322,1.524789622053504,0.9806083329021931,0.49460203386843204,0.0,0.0,0.0
2022-12-05 17:30:00,146.9689,-0.19360000000000355,147.45109,0.0,0.0,0.0,0.031905319541692734,0.5860311388969421,0.3820635676383972
2022-12-05 17:45:00,146.745,-0.22389999999998622,147.26859,0.9293178915977478,0.053537361323833466,0.01714470237493515,0.8132919669151306,0.1398596614599228,0.0468483604490757
2022-12-05 18:00:00,146.76,0.014999999999986358,147.08462,0.2171425148844719,0.8797239735722542,0.9031334705650806,0.0,0.0,0.0
2022-12-05 18:15:00,146.675,-0.08499999999997954,146.96417,0.0469842404127121,0.811447262763977,0.14156852662563324,1.879201889038086,0.06036285497248173,0.06043531186878681
2022-12-05 18:30:00,146.7201,0.045099999999990814,146.84617999999998,0.8017807528376579,0.2127043902873993,0.9855150356888771,0.8265559673309326,0.16190211474895477,0.011541984044015408
2022-12-05 18:45:00,146.45,-0.27010000000001355,146.78152,0.9439280591905117,0.9537677727639675,0.10230407863855362,0.0,0.0,0.0
2022-12-05 19:00:00,146.045,-0.40500000000000114,146.71255000000002,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-05 19:15:00,146.225,0.18000000000000682,146.65615,0.9206058382987976,0.05155050382018089,0.027843641117215157,0.0,0.0,0.0
2022-12-05 19:30:00,146.13,-0.09499999999999886,146.58814999999998,0.7077266126871109,1.2372273802757263,0.05504596047103405,0.45502012968063354,0.35286885499954224,0.1921110600233078
